date,prcp,tavg,tmax,tmin,awnd,wsf2,wsf5,wdf2,wdf5
2024-11-17,0.0,141.0,217.0,78.0,32.0,76.0,107.0,290.0,290.0
2024-11-18,0.0,149.0,206.0,89.0,23.0,45.0,67.0,90.0,70.0
2024-11-19,0.0,149.0,217.0,89.0,20.0,36.0,76.0,260.0,290.0
2024-11-20,0.0,166.0,267.0,94.0,12.0,40.0,63.0,80.0,200.0
2024-11-21,0.0,177.0,267.0,94.0,17.0,45.0,67.0,50.0,60.0
2024-11-22,0.0,186.0,294.0,111.0,13.0,45.0,58.0,80.0,350.0
2024-11-23,0.0,187.0,267.0,106.0,20.0,54.0,58.0,140.0,120.0
2024-11-24,0.0,173.0,256.0,106.0,23.0,58.0,76.0,270.0,320.0
2024-11-25,0.0,192.0,261.0,133.0,18.0,36.0,45.0,90.0,130.0
2024-11-26,0.0,189.0,261.0,128.0,17.0,40.0,58.0,120.0,100.0
2024-11-27,0.0,197.0,250.0,150.0,23.0,45.0,72.0,260.0,310.0
2024-11-28,0.0,184.0,233.0,128.0,13.0,45.0,63.0,270.0,270.0
2024-11-29,0.0,173.0,239.0,111.0,14.0,40.0,81.0,260.0,320.0
2024-11-30,0.0,191.0,261.0,122.0,13.0,36.0,54.0,260.0,280.0
2024-12-01,0.0,184.0,261.0,106.0,15.0,58.0,76.0,70.0,70.0
2024-12-02,0.0,184.0,272.0,111.0,13.0,40.0,76.0,270.0,270.0
2024-12-03,0.0,187.0,283.0,128.0,21.0,45.0,72.0,130.0,120.0
2024-12-04,0.0,189.0,256.0,117.0,21.0,40.0,67.0,290.0,290.0
2024-12-05,0.0,180.0,256.0,111.0,18.0,45.0,94.0,70.0,310.0
2024-12-06,0.0,201.0,261.0,133.0,22.0,72.0,103.0,70.0,60.0
2024-12-07,0.0,197.0,256.0,128.0,17.0,58.0,85.0,80.0,60.0
2024-12-08,0.0,174.0,239.0,111.0,23.0,63.0,76.0,120.0,120.0
2024-12-09,0.0,164.0,233.0,100.0,32.0,67.0,116.0,360.0,350.0
2024-12-10,0.0,156.0,200.0,89.0,26.0,63.0,116.0,20.0,350.0
2024-12-11,0.0,131.0,217.0,61.0,20.0,98.0,116.0,80.0,90.0
2024-12-12,0.0,161.0,239.0,117.0,20.0,45.0,72.0,80.0,100.0
2024-12-13,0.0,148.0,206.0,89.0,18.0,54.0,121.0,320.0,350.0
2024-12-14,0.0,144.0,211.0,89.0,15.0,40.0,81.0,300.0,310.0
2024-12-15,0.0,144.0,228.0,72.0,19.0,45.0,76.0,80.0,310.0
2024-12-16,0.0,145.0,217.0,72.0,22.0,58.0,98.0,290.0,300.0
2024-12-17,0.0,139.0,222.0,72.0,18.0,45.0,63.0,300.0,300.0
2024-12-18,0.0,181.0,283.0,78.0,13.0,40.0,54.0,70.0,70.0
2024-12-19,0.0,192.0,283.0,106.0,14.0,76.0,103.0,60.0,60.0
2024-12-20,0.0,188.0,283.0,111.0,14.0,40.0,49.0,140.0,160.0
2024-12-21,0.0,182.0,261.0,100.0,16.0,40.0,63.0,290.0,300.0
2024-12-22,0.0,166.0,239.0,94.0,19.0,40.0,72.0,300.0,330.0
2024-12-23,0.0,183.0,256.0,117.0,15.0,54.0,63.0,110.0,120.0
2024-12-24,0.0,170.0,256.0,100.0,20.0,54.0,67.0,140.0,120.0
2024-12-25,0.0,167.0,211.0,106.0,27.0,81.0,98.0,280.0,270.0
2024-12-26,0.0,136.0,183.0,94.0,14.0,45.0,63.0,330.0,270.0
2024-12-27,0.0,124.0,206.0,72.0,22.0,54.0,72.0,120.0,110.0
2024-12-28,0.0,133.0,211.0,72.0,15.0,40.0,58.0,90.0,110.0
2024-12-29,0.0,148.0,239.0,78.0,15.0,40.0,76.0,90.0,300.0
2024-12-30,0.0,154.0,233.0,78.0,21.0,40.0,63.0,280.0,330.0
2024-12-31,0.0,150.0,228.0,83.0,20.0,54.0,98.0,100.0,330.0
